I,Q
-0.043638823,0.420272513
-0.186236566,0.343828806
-0.228922161,0.229967036
-0.174466885,0.09707682
-0.060491741,-0.000108563
0.080083517,-0.054717583
0.182055433,-0.059104179
0.23535334,-0.036226255
0.231630613,-0.017460482
0.189661702,-0.022894063
0.138120064,-0.055160367
0.085447252,-0.103256688
0.043649868,-0.135986432
0.001490798,-0.13805218
-0.038100654,-0.106894163
-0.078036667,-0.055670774
-0.101522198,-0.019375643
-0.099208363,-0.017716931
-0.066879373,-0.05708244
-0.008513391,-0.126564981
0.047087471,-0.184214653
0.084244571,-0.203686935
0.083643719,-0.16382843
0.048765319,-0.063272971
0.004689331,0.056875693
-0.025616093,0.177567203
-0.015704777,0.250201411
0.042472034,0.271266926
0.127281472,0.241735548
0.225906352,0.174712663
0.299614671,0.098511032
0.347600428,0.013226216
0.366367403,-0.064989294
0.375013124,-0.150288573
0.386105708,-0.227639635
0.404796565,-0.29973614
0.416590507,-0.340909729
0.400330344,-0.344241377
0.340192019,-0.307869678
0.221551188,-0.241613614
0.077782666,-0.182040169
-0.08183534,-0.149661137
-0.199974107,-0.164395383
-0.271562516,-0.221380753
-0.281733935,-0.284427311
-0.247062565,-0.322620897
-0.194517121,-0.299528078
-0.135754761,-0.200994338
-0.087497464,-0.059595802
-0.038860631,0.106404031
0.008181133,0.229041764
0.060706736,0.295616819
0.099264633,0.289958639
0.109904426,0.231491907
0.076295589,0.161648135
-0.006366434,0.103261346
-0.103785437,0.081602259
-0.19089872,0.088917774
-0.21653113,0.104860932
-0.162475863,0.106224494
-0.046451876,0.077722061
0.108267236,0.01510666
0.225003526,-0.05670978
0.273074149,-0.124862285
0.227599808,-0.159991571
0.101384503,-0.160061531
-0.039662421,-0.132110177
-0.158606918,-0.090450546
-0.198241272,-0.060384407
-0.156841329,-0.050578458
-0.065962216,-0.063369588
0.040273807,-0.089487533
0.103425095,-0.10870276
0.111040851,-0.108018163
0.070704174,-0.081474337
0.011091081,-0.031404286
-0.020591816,0.017288218
-0.001844649,0.04730169
0.0642124,0.03370101
0.160414031,-0.036156337
0.233351394,-0.144263424
0.257274025,-0.281601868
0.214075017,-0.391381164
0.10914437,-0.451685098
-0.009581764,-0.429137489
-0.11912194,-0.317609463
-0.173236767,-0.156877718
-0.170877584,0.034219868
-0.126073357,0.180728215
-0.064410862,0.269965769
-0.028941836,0.279589832
-0.041048564,0.232427887
-0.105780953,0.173949668
-0.219800301,0.139161714
-0.337795626,0.157596288
-0.441733537,0.22888378
-0.48559859,0.312997017
-0.456855846,0.378049112
-0.358759118,0.380475491
-0.192226949,0.31112073
-0.011004515,0.202866075
0.177678106,0.086905324
0.313730751,0.027779404
0.39631049,0.045906944
0.406039095,0.132830018
0.353987672,0.261887608
0.268560992,0.361147859
0.164501715,0.399074813
0.082387791,0.355439481
0.027500834,0.246608034
0.014644699,0.136241344
0.037033811,0.061659362
0.07938055,0.063601496
0.13178237,0.135725242
0.17161849,0.228248256
0.193451371,0.298057428
0.188341961,0.293763409
0.155564458,0.206374781
0.1056005,0.080822303
0.04100413,-0.039984344
-0.015829074,-0.080228315
-0.060340253,-0.014109243
-0.076028827,0.13328841
-0.061468824,0.324410008
-0.023106429,0.454870167
0.03251128,0.477017179
0.080763871,0.364967566
0.112452068,0.132176577
0.113050617,-0.115138347
0.0825756,-0.324139597
0.035740715,-0.396880617
-0.016343907,-0.321507103
-0.047476569,-0.139532982
-0.048682192,0.103595196
-0.017496284,0.291510376
0.040375465,0.389357912
0.096644077,0.362434504
0.135145589,0.232456459
0.130959665,0.072534629
0.074251468,-0.078567836
-0.02002983,-0.155971359
-0.145540274,-0.159840453
-0.254905974,-0.106979735
-0.335542621,-0.025246094
-0.356736631,0.041782366
-0.319441773,0.087994793
-0.244573919,0.109557187
-0.15095076,0.126586173
-0.084703601,0.150012522
-0.061488183,0.184708783
-0.092225383,0.210296571
-0.168211014,0.204369739
-0.249868343,0.148752095
-0.314378875,0.03390453
-0.326937107,-0.097644364
-0.281914151,-0.218468129
-0.200196774,-0.262253675
-0.100731964,-0.202441321
-0.031420834,-0.050779511
-0.005266769,0.174531373
-0.028181614,0.374511961
-0.081936165,0.508158444
-0.124207032,0.510491073
-0.123574749,0.376926258
-0.059153734,0.165983073
0.077865972,-0.083379669
0.241646221,-0.261915946
0.415752948,-0.344516377
0.533089005,-0.307206533
0.582292813,-0.174969972
0.548633787,-0.021623509
0.441764656,0.116260041
0.305751099,0.18112986
0.151944686,0.178722887
0.027463636,0.134495241
-0.076603664,0.085527223
-0.146059623,0.074193332
-0.202422127,0.113233586
-0.245926715,0.182474876
-0.287363667,0.255389084
-0.316147383,0.282744862
-0.327234072,0.242539659
-0.31095484,0.142237443
-0.262911458,-0.00606605
-0.198091177,-0.140604559
-0.1223632,-0.245171128
-0.064138982,-0.287672248
-0.026178007,-0.28407239
-0.014383108,-0.260502027
-0.013235631,-0.244413342
-0.002992432,-0.253311359
0.038914611,-0.28070468
0.114012834,-0.295832281
0.2247508,-0.265626725
0.328576962,-0.175710301
0.40504594,-0.020261191
0.412786736,0.139040748
0.339112083,0.267350761
0.206741405,0.294219218
0.030484727,0.198159224
-0.118561226,0.01095492
-0.221723763,-0.238392992
-0.242534769,-0.439276823
-0.188938242,-0.555377505
-0.09376602,-0.53965229
0.02213697,-0.406145726
0.113628986,-0.226845691
0.182577333,-0.04444312
0.222165435,0.061006718
0.251724378,0.086163754
0.274080931,0.045414247
0.287158458,-0.021101388
0.271441454,-0.059898442
0.202127076,-0.052241748
0.081927916,-0.006731108
-0.092108363,0.050064082
-0.253834826,0.074387051
-0.373354254,0.050273056
-0.390199046,-0.007702493
-0.293084523,-0.069568049
-0.123100942,-0.083819473
0.083834771,-0.025663541
0.228457396,0.086357637
0.280404312,0.2223673
0.222455647,0.301466426
0.084276703,0.283224244
-0.047428271,0.158566512
-0.119626841,-0.055970003
-0.080767714,-0.260232773
0.071068116,-0.407642538
0.265579118,-0.429017909
0.457375753,-0.327653716
0.552424511,-0.164375766
0.528666343,0.011129363
0.396956179,0.110510236
0.18202384,0.121178134
-0.02546793,0.060091588
-0.203677901,-0.025743477
-0.296859734,-0.065920446
-0.317844813,-0.029331381
-0.279374222,0.072958665
-0.1992736,0.212376897
-0.107472908,0.312164383
-0.000172964,0.342652631
0.09944797,0.291179725
0.197987558,0.180586413
0.266094358,0.076743814
0.297021459,0.011166149
0.275382579,0.011139033
0.200571415,0.057980423
0.102258918,0.104278047
-0.005108512,0.112168682
-0.079497362,0.060883096
-0.120737715,-0.044276727
-0.13084643,-0.14918254
-0.137530334,-0.222966669
-0.165184621,-0.227670386
-0.231834104,-0.168211755
-0.316428877,-0.085225239
-0.397520151,-0.0119541
-0.422469125,0.008997439
-0.362669842,-0.024188713
-0.224302502,-0.083596024
-0.016191335,-0.138240063
0.177541306,-0.14943224
0.325891309,-0.110930369
0.365116319,-0.047906747
0.290253446,0.011469228
0.135455187,0.026980527
-0.074376819,-0.010031717
-0.255755015,-0.077229163
-0.395124935,-0.147073626
-0.454101475,-0.173796933
-0.449552773,-0.14271444
-0.404230205,-0.067422185
-0.339651391,0.031941036
-0.285726647,0.10566777
-0.242780375,0.141216085
-0.214572576,0.132027763
-0.185936123,0.095483667
-0.151356543,0.059621565
-0.099083182,0.033452374
-0.038792977,0.018622814
0.030223812,-0.002454715
0.084647099,-0.038171057
0.118929392,-0.090327226
0.118487307,-0.127712393
0.081307659,-0.119658169
0.020839254,-0.043341076
-0.054928187,0.109657499
-0.113777166,0.277426347
-0.145260738,0.419845153
-0.135472709,0.457236872
-0.08755851,0.368045725
-0.025818473,0.190449958
0.033886913,-0.029537984
0.061495244,-0.174393431
0.051069338,-0.200377805
0.010339408,-0.095062435
-0.046021964,0.102429986
-0.085069967,0.272595655
-0.092511623,0.347540782
-0.062043957,0.27240501
-7.78E-05,0.05869098
0.062926912,-0.182718317
0.112841442,-0.381998172
0.127872305,-0.433758923
0.109428243,-0.328585484
0.071376657,-0.131440103
0.026082593,0.090773346
-0.004637167,0.215689446
-0.017788289,0.21344062
-0.012592225,0.100965898
0.004577517,-0.064316893
0.024255403,-0.170651946
0.045765661,-0.165862451
0.06569473,-0.039310242
0.087822946,0.182576671
0.105934559,0.391256063
0.114322044,0.542902368
0.100687346,0.577096652
0.052713599,0.507850186
-0.02340408,0.386427642
-0.128940996,0.245937206
-0.226887435,0.138541725
-0.304943421,0.048622282
-0.328430775,-0.029013869
-0.287824115,-0.129548626
-0.191969144,-0.238970852
-0.043597052,-0.34863184
0.107834776,-0.402171501
0.254353241,-0.37263714
0.346885486,-0.261259323
0.380805823,-0.087370105
0.344464095,0.06185647
0.238640503,0.144084965
0.097249487,0.114635747
-0.074490161,-0.017055439
-0.221252935,-0.177313552
-0.339270977,-0.314795709
-0.394675628,-0.352734419
-0.394117288,-0.278913641
-0.348287244,-0.132579204
-0.270268851,0.046728592
-0.191203427,0.171411069
-0.11183723,0.221535405
-0.04688908,0.188326358
0.020701359,0.098021913
0.088101942,0.003908718
0.168991176,-0.076990544
0.24337155,-0.124021714
0.305582097,-0.155909971
0.327470118,-0.181501954
0.299128523,-0.207544299
0.225751636,-0.214277632
0.11186334,-0.17321335
-0.000720919,-0.070219782
-0.103443674,0.108272221
-0.164230674,0.300995365
-0.189347831,0.478546264
-0.183064179,0.558614989
-0.160137324,0.521263896
-0.137917368,0.382215046
-0.122845388,0.170745449
-0.120925106,-0.015783639
-0.131863378,-0.147412044
-0.152140775,-0.181103717
-0.180934227,-0.140460566
-0.206227187,-0.075698978
-0.217926405,-0.030033742
-0.197907419,-0.040567899
-0.127943602,-0.108199847
-0.017280809,-0.194555915
0.133269562,-0.271149346
0.264754916,-0.297066143
0.349975797,-0.269801057
0.340480966,-0.21120714
0.224642,-0.145310634
0.046270503,-0.109406462
-0.16284717,-0.110199025
-0.305322473,-0.140252802
-0.350162551,-0.183192906
-0.277658635,-0.212865257
-0.108009528,-0.222963746
0.074628782,-0.214044452
0.232441482,-0.1954929
0.302595122,-0.179581136
0.295415457,-0.166808645
0.243954136,-0.154784302
0.189492127,-0.1340709
0.172946629,-0.105422638
0.195077534,-0.070230834
0.226663499,-0.045490012
0.231545779,-0.039277984
0.184857932,-0.055828
0.086581495,-0.089708044
-0.009934361,-0.12124376
-0.064668769,-0.141065381
-0.035018549,-0.14251528
0.078310805,-0.135775954
0.210073965,-0.138721169
0.303737889,-0.167933205
0.286136262,-0.221017382
0.138559196,-0.291102778
-0.07304321,-0.342321249
-0.288841326,-0.356862908
-0.385262902,-0.322996189
-0.320235424,-0.247326063
-0.116241243,-0.16874131
0.178306942,-0.107741148
0.414918121,-0.091589909
0.538809038,-0.1133824
0.503484229,-0.146442591
0.349198843,-0.163047372
0.188300777,-0.14115973
0.094584989,-0.080526309
0.129003681,-0.01627515
0.273037733,0.022156404
0.42415431,0.001339783
0.497242991,-0.085522014
0.41291043,-0.199341382
0.156306619,-0.309876313
-0.162026425,-0.357155685
-0.469786582,-0.325154265
-0.615197224,-0.22911158
-0.567811528,-0.09503444
-0.362162149,0.007959859
-0.063884995,0.05482518
0.17004838,0.026264178
0.286625941,-0.06386776
0.247313469,-0.1659802
0.095687707,-0.255200373
-0.06098282,-0.293472399
-0.160492582,-0.282625803
-0.150434973,-0.236988704
-0.051749361,-0.170104271
0.05643597,-0.107116788
0.111306304,-0.043669687
0.060405066,0.012206384
-0.096904747,0.072367239
-0.281566647,0.124407508
-0.439639804,0.166246841
-0.485107276,0.180006608
-0.40472212,0.161781215
-0.242792981,0.120043857
-0.046824456,0.06592105
0.081421498,0.027613155
0.113152867,0.013918049
0.042237327,0.02735829
-0.098977318,0.055801909
-0.228289946,0.07585987
-0.307434384,0.075209216
-0.298632713,0.053414258
-0.211141962,0.023009705
-0.094340109,0.011545626
0.023518227,0.038666564
0.093771143,0.105405814
0.120179293,0.208160656
0.11343789,0.303815463
0.100207259,0.374403177
0.102910616,0.387312725
0.127749297,0.338822671
0.159449015,0.248074033
0.180632951,0.125223498
0.170887152,0.014407578
0.124633477,-0.07996796
0.062226547,-0.130761345
0.000600048,-0.14095769
-0.026162825,-0.110208092
-0.008395665,-0.040803007
0.045321003,0.043839398
0.118676574,0.136473121
0.170133039,0.199439635
0.18073805,0.219260132
0.140382586,0.181443812
0.055459729,0.085726816
-0.033454324,-0.029984784
-0.105539551,-0.147188085
-0.125921975,-0.21576738
-0.091013439,-0.228269966
-0.019220077,-0.188003327
0.072124883,-0.115681976
0.14012142,-0.054823944
0.173458689,-0.022906439
0.161552201,-0.031047831
0.112588423,-0.065071903
0.051716071,-0.094152527
-0.011850177,-0.097372835
-0.05799909,-0.065225803
-0.093316949,-0.001929148
-0.117960902,0.062813504
-0.143260294,0.118325816
-0.167632463,0.147732449
-0.191029831,0.161821807
-0.202387632,0.170938916
-0.196397506,0.185927202
-0.172783941,0.200181801
-0.133665789,0.197496448
-0.094808402,0.159213754
-0.060209836,0.071438654
-0.040206185,-0.036739468
-0.030853981,-0.143227024
-0.029892189,-0.189995027
-0.034460461,-0.156545109
-0.046079574,-0.055593511
-0.074162806,0.082448308
-0.12140578,0.17527361
-0.196794451,0.181405407
-0.27910481,0.085124852
-0.359838633,-0.093046238
-0.40237337,-0.256603092
-0.393166635,-0.349385989
-0.329672226,-0.310944253
-0.21711498,-0.141011114
-0.101094127,0.078186396
0.002289772,0.292723515
0.053844821,0.40016866
0.055344358,0.389647538
0.018680611,0.290532555
-0.035722748,0.158855374
-0.074478638,0.083718185
-0.085697104,0.094097308
-0.064045547,0.175945547
-0.013975883,0.281765584
0.044883944,0.326339225
0.110905236,0.264567591
0.16806511,0.104568347
0.222450113,-0.129570021
0.261443218,-0.331004485
0.282617343,-0.463992482
0.272496778,-0.482085578
0.222025963,-0.409730734
0.142637885,-0.308998829
0.040143073,-0.223541532
-0.042812505,-0.19695288
-0.090669128,-0.217685436
-0.082239565,-0.246691299
-0.023592226,-0.241493332
0.050322981,-0.178600005
0.114043808,-0.056598603
0.131792909,0.068990914
0.101325694,0.167775874
0.047058322,0.19254165
-0.001536716,0.145095854
-0.005413303,0.060571596
0.046483099,-0.027536839
0.12743153,-0.069039533
0.204823616,-0.055159135
0.22165639,0.000112885
0.152373528,0.074993324
0.017320085,0.130632804
-0.156201986,0.161912586
-0.278450131,0.169130754
-0.309231323,0.171025176
-0.222205577,0.180875527
-0.02744256,0.201581798
0.187285136,0.217480324
0.379891779,0.211598027
0.46660202,0.174586388
0.44235831,0.107021161
0.334220229,0.040872304
0.18097876,-0.005686625
0.061616437,-0.009527036
-0.00309868,0.02293066
0.002038961,0.060380242
0.051586213,0.069501674
0.099930494,0.021972918
0.118195721,-0.093503215
0.089511029,-0.233995241
0.019339708,-0.373627627
-0.055648495,-0.445560143
-0.115175116,-0.431198276
-0.12978455,-0.333729462
-0.097818266,-0.167586507
-0.037115391,-4.68E-06
0.036269321,0.153492918
0.085353405,0.245504592
0.09600821,0.286235553
0.057320972,0.279070237
-0.032915206,0.238957333
-0.14419657,0.183658165
-0.265457478,0.110927171
-0.347038897,0.035963486
-0.37263737,-0.046023234
-0.325219865,-0.109867073
-0.206209161,-0.148530951
-0.065186451,-0.14325443
0.069577688,-0.090112757
0.131211026,-0.007775412
0.100262505,0.094251028
-0.011795405,0.176631964
-0.176710555,0.233451383
-0.304287896,0.249610559
-0.345562939,0.233002948
-0.25858935,0.19693615
-0.03847704,0.147064291
0.228824761,0.097415477
0.502607702,0.042523961
0.668665711,-0.007165378
0.710262301,-0.054736196
0.626917543,-0.085493912
0.45609895,-0.097591356
0.288809563,-0.089274741
0.158615104,-0.069581236
0.110125111,-0.057588398
0.121981625,-0.067704735
0.154833592,-0.102441777
0.167804781,-0.154251748
0.133799408,-0.190082436
0.049708761,-0.186092458
-0.045114973,-0.128975294
-0.12628702,-0.01972559
-0.152738966,0.092306294
-0.118954436,0.177788579
-0.042829752,0.189215624
0.058283274,0.119451996
0.138894305,0.003243806
0.186683912,-0.1269003
0.182230972,-0.202810552
0.123006732,-0.207739683
0.024594184,-0.149475285
-0.114381705,-0.062577335
-0.251074136,-0.01183035
-0.375110813,-0.02907389
-0.433188456,-0.112487518
-0.403329827,-0.233710759
-0.281166208,-0.313332442
-0.070339756,-0.303864333
0.144053375,-0.185846438
0.320131295,0.031422302
0.369155863,0.249869422
0.27005814,0.421056008
0.063015186,0.463701815
-0.206873181,0.374721544
-0.405414153,0.20853743
-0.480761894,0.018147317
-0.393563128,-0.094450887
-0.166454114,-0.101937356
0.085164996,-0.009565042
0.300871806,0.143240901
0.383962261,0.264233195
0.339025538,0.310192474
0.220047685,0.253052025
0.092091721,0.108182491
0.041491396,-0.048257768
0.086459455,-0.1751677
0.191288671,-0.211880836
0.302263822,-0.157673334
0.338601757,-0.049081426
0.275375869,0.079511625
0.146560865,0.163902833
0.002732295,0.192286159
-0.062227266,0.165136525
-0.014763886,0.107544875
0.122880184,0.061506784
0.301610216,0.044857616
0.410489163,0.062838955
0.401213016,0.099479057
0.270269673,0.122421314
0.055770018,0.111184763
-0.122469259,0.062259616
-0.20952294,-0.01559229
-0.165230299,-0.080487418
-0.023321908,-0.107818502
0.111478965,-0.073486092
0.164781285,0.026678271
0.081070859,0.153888999
-0.134537478,0.288030496
-0.374982086,0.37115263
-0.575609841,0.390798359
-0.637277627,0.342324637
-0.560047726,0.240288726
-0.408505073,0.134425877
-0.252687794,0.045417679
-0.190066332,0.009095216
-0.235153789,0.021935906
-0.340683237,0.064921813
-0.433608389,0.11382612
-0.420686119,0.133795179
-0.26402323,0.111297968
-0.023493196,0.052587095
0.240292413,-0.030981389
0.382831882,-0.099521617
0.353377077,-0.137905293
0.159971142,-0.128744346
-0.146458934,-0.0756913
-0.405445423,-0.004668147
-0.548069839,0.070941861
-0.508373452,0.121305262
-0.313298346,0.146959732
-0.080171749,0.149169453
0.116560869,0.142769788
0.176560561,0.141931347
0.099621337,0.153319156
-0.051888066,0.170809252
-0.21274816,0.182779578
-0.286495393,0.17167532
-0.252667549,0.123759531
-0.138695748,0.04651758
0.010173314,-0.059048544
0.109063153,-0.155143279
0.134741157,-0.231279253
0.088223692,-0.257212671
0.004928449,-0.228975716
-0.052049737,-0.1566465
-0.052081913,-0.047215882
0.011143464,0.058605798
0.12280003,0.150892789
0.228149004,0.195057083
0.307878703,0.184900523
0.334298687,0.119930399
0.316535238,-0.001404102
0.273025795,-0.142855441
0.213565901,-0.300930007
0.154722591,-0.424010348
0.086846706,-0.504564002
0.020252708,-0.512665164
-0.048249073,-0.444299315
-0.092151334,-0.320587452
-0.098431604,-0.148748419
-0.056814036,0.010602448
0.029725207,0.145589487
0.120324474,0.210269871
0.19022261,0.206446851
0.201103042,0.146343293
0.149499889,0.050444696
0.06541562,-0.032746212
-0.021495036,-0.085928783
-0.060347605,-0.088588659
-0.039202686,-0.049426475
0.025244816,0.002113008
0.10224169,0.042361339
0.137340564,0.043267886
0.107715648,-0.000337533
0.022874434,-0.066935257
-0.093187721,-0.136280982
-0.17526716,-0.168563169
-0.195898392,-0.150660936
-0.143655095,-0.089386319
-0.037588068,-0.001024969
0.059533291,0.067235665
0.112978859,0.0952836
0.090610297,0.068880183
-0.002069406,-0.001058442
-0.115487688,-0.071615247
-0.218702199,-0.113814989
-0.261832256,-0.096197739
-0.241315016,-0.013590066
-0.175649466,0.099326703
-0.086491378,0.221138347
-0.015235143,0.298678908
0.03420615,0.325243774
0.055748979,0.3027303
0.064245797,0.255467936
0.066320286,0.221863384
0.060486629,0.219435156
0.037404827,0.247989852
-0.017868795,0.287210506
-0.095546095,0.29678853
-0.187836303,0.245709513
-0.248274861,0.132597881
-0.250348177,-0.041695634
-0.176182745,-0.210502602
-0.023162956,-0.349220206
0.150504683,-0.399363284
0.320226545,-0.354844143
0.41708502,-0.237788087
0.434199071,-0.069557136
0.377049062,0.079911803
0.270504884,0.195771478
0.16955134,0.24335997
0.09005998,0.235459724
0.054196812,0.193112658
0.045743517,0.136996261
0.047044129,0.095851757
0.040479975,0.073269629
0.02253461,0.071090663
-0.00156865,0.079356979
-0.015960132,0.086653565
-0.015158225,0.085936651
-0.003347707,0.074016131
0.00621847,0.048601853
-0.002848041,0.014344535
-0.038377941,-0.033847688
-0.085497362,-0.087606742
-0.128003362,-0.152159722
-0.136462406,-0.209887253
-0.100857454,-0.256789207
-0.037982285,-0.271297992
0.027670557,-0.2428684
0.046944891,-0.172271596
-0.00810116,-0.05676897
-0.130306684,0.066140341
-0.306388249,0.187134921
-0.456914492,0.261504778
-0.547278795,0.282830759
-0.531469281,0.245842153
-0.412005821,0.159425496
-0.248626857,0.060756152
-0.083326003,-0.038843412
0.000321478,-0.107469878
-0.017184657,-0.153813289
-0.122878761,-0.181490337
-0.283105348,-0.213437754
-0.410557115,-0.256215093
-0.467432675,-0.314062985
-0.422902097,-0.359048837
-0.288626553,-0.366358689
-0.133411478,-0.308881058
0.003902436,-0.167548416
0.058074437,0.01854843
0.024144557,0.234983454
-0.07022147,0.397562706
-0.189381348,0.487643172
-0.265438615,0.477223069
-0.275230227,0.3863091
-0.214242522,0.274290154
-0.100012467,0.179639701
0.010077079,0.151306883
0.094038711,0.186281
0.121201754,0.24725024
0.102775056,0.288958693
0.065114864,0.261953536
0.031909167,0.146687305
0.024265162,-0.013940249
0.037891958,-0.185990194
0.0518708,-0.282968479
0.042343385,-0.279661844
-0.003572366,-0.180882101
-0.088771361,-0.021322579
-0.177486092,0.105847173
-0.249974203,0.154057378
-0.270321887,0.089875857
-0.234948605,-0.074087087
-0.164785789,-0.253583499
-0.081264301,-0.399341767
-0.0268281,-0.436047473
-0.008922994,-0.355600114
-0.023406712,-0.200960197
-0.045356841,-0.011004832
-0.042281672,0.125781314
0.006068352,0.192608069
0.088317612,0.1788636
0.190166269,0.114863765
0.26070657,0.050981558
0.279940218,0.010233851
0.236839604,0.005635158
0.142848586,0.018517831
0.046715844,0.021081947
-0.027018414,-0.005744319
-0.043998477,-0.054479978
-0.006147321,-0.105584562
0.061447758,-0.116553428
0.138885344,-0.060172417
0.191633642,0.057292603
0.22049804,0.226627134
0.230308817,0.376168451
0.242602131,0.478178436
0.270187047,0.486725207
0.319893681,0.401597341
0.371349744,0.262678884
0.409485269,0.094944269
0.409442281,-0.033114831
0.363564455,-0.112865951
0.287872476,-0.127895033
0.192984916,-0.098536761
0.117174664,-0.0558152
0.066358243,-0.020574494
0.052380018,-0.013320656
0.063760416,-0.035115351
0.0835219,-0.074092142
0.097857449,-0.121638488
0.093939963,-0.157081848
0.066210421,-0.175297857
0.019480414,-0.167805238
-0.049960847,-0.131193905
-0.125214961,-0.072487547
-0.208169366,0.012432258
-0.272540728,0.101005202
-0.311542258,0.192646035
-0.305971375,0.257070334
-0.250182647,0.288639677
-0.162059099,0.273865158
-0.051761853,0.211524406
0.035094059,0.122936033
0.086261295,0.015195472
0.084531105,-0.073112414
0.040363599,-0.137072882
-0.014919722,-0.15888325
-0.059108288,-0.146373015
-0.066157589,-0.114861269
-0.035151813,-0.078456493
0.013900241,-0.057239301
0.062708098,-0.054150298
0.083563572,-0.064754387
0.072206302,-0.07624266
0.038863869,-0.071783756
-0.001915974,-0.04005885
-0.026223403,0.012719117
-0.028552224,0.081298485
-0.011400987,0.136314827
0.017162008,0.169056968
0.04381755,0.169718351
0.070788422,0.150121259
0.098931786,0.135721462
0.139687348,0.150922759
0.186129879,0.206361103
0.233235444,0.302737438
0.2548623,0.396080327
0.236551513,0.456274044
0.178594604,0.437605186
0.089552311,0.320259537
0.013197782,0.137643155
-0.030516529,-0.093832064
-0.022368328,-0.284966449
0.024045113,-0.418492596
0.066703924,-0.455898581
0.069421361,-0.418416467
0.01047612,-0.348053933
-0.10773849,-0.278161152
-0.225436783,-0.245520434
-0.303017218,-0.246121097
-0.291029825,-0.259643637
-0.187987625,-0.258060251
-0.052322782,-0.224719106
0.06419565,-0.158760227
0.084479139,-0.093611584
-0.010636619,-0.049989666
-0.174414596,-0.050312359
-0.35371229,-0.085125487
-0.441388347,-0.118535845
-0.398735691,-0.115632169
-0.240704483,-0.056328731
-0.010802039,0.056876649
0.166844061,0.163900175
0.241074316,0.219956047
0.178475645,0.174130541
0.012129743,0.014291749
-0.151019258,-0.193448516
-0.244381777,-0.403246702
-0.205894889,-0.510439087
-0.040641109,-0.489114723
0.164524224,-0.354712642
0.353052616,-0.149599086
0.432419608,0.017679391
0.395522957,0.109315369
0.278194521,0.097459936
0.125640542,0.0205936
0.016393524,-0.043384884
-0.038559744,-0.038583656
-0.040171635,0.055241154
-0.023723807,0.219229253
-0.02114106,0.358857353
-0.039859781,0.416037843
-0.057737645,0.342413391
-0.042814645,0.143804385
0.022838799,-0.082114316
0.139566727,-0.275592988
0.248560726,-0.339542966
0.307430657,-0.267747707
0.267035809,-0.115094759
0.118330657,0.053333472
-0.074335736,0.131661086
-0.266824673,0.08818456
-0.364412151,-0.052407177
-0.347966816,-0.239330635
-0.235000217,-0.360695209
-0.065152906,-0.370288429
0.071925807,-0.257750451
0.150185866,-0.05427309
0.151412998,0.132361012
0.108327034,0.253589419
0.071771424,0.256310294
0.071574867,0.159478738
0.110142193,0.035391634
0.1632535,-0.059351948
0.182459746,-0.06088824
0.139238139,0.039011037
0.040809103,0.189677798
-0.095282888,0.349206522
-0.203519599,0.435129561
-0.263206864,0.426791278
-0.258018551,0.330816684
-0.212631848,0.171052804
-0.172842037,0.020339201
-0.167207024,-0.102000682
-0.202675231,-0.159287577
-0.259297025,-0.168317869
-0.288753637,-0.150333992
-0.258945613,-0.130462102
-0.166880363,-0.128098694
-0.023639653,-0.145225742
0.104941757,-0.169308491
0.194004379,-0.187918993
0.211024561,-0.186418193
0.172481171,-0.160657504
0.119310094,-0.120290033
0.084485631,-0.071934422
0.093352086,-0.036492237
0.139305966,-0.019190446
0.186810701,-0.025851503
0.208422426,-0.052172504
0.184594873,-0.082519282
0.121130772,-0.105642335
0.056165617,-0.105421891
0.013253773,-0.076185281
0.014075173,-0.028325526
0.047592539,0.027790354
0.078972455,0.061507932
0.077995745,0.057555681
0.02995193,0.010082912
-0.059362055,-0.07628212
-0.141572295,-0.160906084
-0.187249697,-0.219888607
-0.167462975,-0.216726263
-0.087464163,-0.141756344
0.006186624,-0.022793701
0.080841689,0.120142152
0.09468026,0.223389535
0.047787422,0.270306192
-0.026480495,0.247064884
-0.09739301,0.171661125
-0.124601234,0.092512774
-0.108620404,0.037683088
-0.075595622,0.036323021
-0.060523232,0.082964338
-0.092420044,0.143163964
-0.175222087,0.186473084
-0.263854818,0.178057781
-0.318551017,0.109306395
-0.289903056,0.009136729
-0.16180689,-0.100427171
0.017163784,-0.166743451
0.213477723,-0.177260972
0.336841425,-0.131885417
0.367796345,-0.047390599
0.305352341,0.032159791
0.184012445,0.091293367
0.079527803,0.110805639
0.026708938,0.102591344
0.05042187,0.087003276
0.134676791,0.08239808
0.226174776,0.097683704
0.29470746,0.127802757
0.307812341,0.149773754
0.27320037,0.144597871
0.221417338,0.101224771
0.176080045,0.016386559
0.160496059,-0.077823848
0.167410063,-0.165998267
0.175505591,-0.207767484
0.160827511,-0.19234166
0.114779061,-0.122501399
0.03908451,-0.00514607
-0.030460494,0.113876288
-0.074929289,0.220150594
-0.070804549,0.271872663
-0.020111851,0.262596097
0.049535555,0.1954468
0.120137825,0.077693093
0.160701063,-0.044994891
0.172996921,-0.157995486
0.166586016,-0.216984929
0.161705898,-0.216112262
0.174201171,-0.159432081
0.208387843,-0.061820391
0.246555676,0.028131874
0.272622624,0.087553415
0.265561372,0.085217045
0.219199671,0.019598434
0.151499106,-0.077623922
0.074683391,-0.181748575
0.022043784,-0.238716677
-0.00195362,-0.231390052
0.003988474,-0.161086494
0.025075032,-0.043486584
0.040177893,0.064255114
