I,Q
-0.468751633,0.773800485
-0.65963479,0.222401147
-0.777339356,-0.27425044
-0.807720581,-0.52526827
-0.774726696,-0.324138908
-0.742791807,0.289450452
-0.755164573,0.979276575
-0.852675256,1.548301798
-0.967010476,1.718597712
-1.030972962,1.604856321
-0.955378074,1.288378309
-0.660305206,0.805672716
-0.271138417,0.497092184
0.161037381,0.452581324
0.451753678,0.645881945
0.515061829,0.914135871
0.376471015,0.982779714
0.117184704,0.738210639
-0.108362039,0.241337725
-0.166241759,-0.375725959
-0.018509192,-0.77770484
0.256550154,-0.838169401
0.478690449,-0.499341465
0.512402184,0.139574316
0.272706747,0.711749046
-0.241623173,1.014190034
-0.810726757,0.911369349
-1.287976513,0.428039983
-1.464441635,-0.185209885
-1.337680768,-0.685053417
-0.998205267,-0.862431548
-0.550534702,-0.71574123
-0.22335519,-0.347904904
-0.099139751,0.037892995
-0.221172916,0.207343084
-0.48528497,0.100530137
-0.70545785,-0.217193362
-0.780756853,-0.621233963
-0.645549401,-0.878064188
-0.346853865,-0.912246999
-0.038215397,-0.73674875
0.203005038,-0.430875894
0.260080665,-0.16120541
0.142513861,-0.012857292
-0.050963434,-0.020632281
-0.198208933,-0.100091772
-0.174269509,-0.151342784
0.071966199,-0.091064925
0.448447949,0.115255246
0.865956478,0.417643103
1.118167863,0.673459172
1.128892277,0.833254011
0.890005653,0.828727392
0.415127163,0.723206419
-0.105666151,0.604149791
-0.529326839,0.533392711
-0.648406107,0.548126523
-0.441724102,0.629585856
-0.007627509,0.740769219
0.564347335,0.803681497
0.984050739,0.820508046
1.123080838,0.786758726
0.921215982,0.708687316
0.328070221,0.658719543
-0.438525874,0.603487562
-1.219204627,0.510886387
-1.706634602,0.36442417
-1.877814896,0.166676563
-1.737169318,0.027755074
-1.293912338,-0.093552403
-0.710924889,-0.140387451
-0.10578088,-0.059408027
0.312781619,0.124790639
0.534833403,0.373637453
0.537441415,0.539722372
0.401963805,0.574312001
0.182057374,0.44373454
-0.102076123,0.151846078
-0.37797551,-0.152337832
-0.661122918,-0.401754566
-0.870024851,-0.469644429
-1.013963695,-0.332925891
-1.020621682,-0.050416578
-0.862688892,0.319210887
-0.587684213,0.643901934
-0.249379306,0.921294657
0.003979725,1.048565239
0.14240324,1.076782614
0.100335352,1.016859822
-0.06984241,0.878592083
-0.246951558,0.689166031
-0.352143035,0.435340627
-0.308847573,0.201906907
-0.112182204,-0.0432761
0.135970117,-0.213154488
0.342709051,-0.28521191
0.402890472,-0.249303097
0.319541391,-0.098780523
0.125932927,0.08688403
-0.098041107,0.263619663
-0.202361224,0.353905055
-0.16277138,0.318015221
-0.021250538,0.145048335
0.163393415,-0.162455445
0.275521483,-0.471231198
0.249575023,-0.786772677
0.110723719,-0.964547569
-0.082941731,-0.956207167
-0.247218505,-0.795047404
-0.333543329,-0.418612373
-0.314997104,0.02829951
-0.269160014,0.460308641
-0.29564175,0.721828637
-0.441042618,0.743300226
-0.668204927,0.546672588
-0.929779554,0.186579138
-1.041132418,-0.171803145
-0.901297037,-0.407686076
-0.50973428,-0.415894058
0.13706136,-0.233739725
0.775625881,0.02308581
1.269366467,0.226512925
1.447768604,0.203900731
1.348434579,-0.104197245
1.023826301,-0.57845341
0.63337503,-1.092681875
0.412115742,-1.372083244
0.399506657,-1.356140293
0.62757637,-1.022370629
1.043353315,-0.40815496
1.393104874,0.229527662
1.566049588,0.740570064
1.543061744,0.925191398
1.366480912,0.926754422
1.097945052,0.800534221
0.781765009,0.647319611
0.599975232,0.611012766
0.587069288,0.633930523
0.653554328,0.664660737
0.711267704,0.603471553
0.663977849,0.382614916
0.388935939,0.027202335
-0.022246645,-0.304719524
-0.511686915,-0.492766216
-0.865720745,-0.424657785
-1.007020915,-0.136670228
-0.882758814,0.230045818
-0.50268666,0.562994127
-0.060995155,0.665269687
0.332092348,0.505536527
0.4964175,0.21552352
0.390478922,-0.062104245
0.07582139,-0.145097084
-0.334122512,0.060368273
-0.633441679,0.441972832
-0.767323065,0.840846432
-0.670103281,1.046379334
-0.367211847,0.950923167
-0.016446701,0.519322116
0.317965337,-0.154388768
0.525283078,-0.709283994
0.678910007,-1.018400809
0.785292604,-0.938468692
0.929595758,-0.490406652
1.125384651,0.129164086
1.301670621,0.821873131
1.355882407,1.242013865
1.294530276,1.400131407
1.105992029,1.343063235
0.712128575,1.064380732
0.263816045,0.726255455
-0.103184007,0.407638746
-0.238752812,0.196138708
-0.104342131,0.126155965
0.20417073,0.174868684
0.475657275,0.361360501
0.5339273,0.618796936
0.28554768,0.870302843
-0.189886952,1.020658621
-0.733520706,0.975792733
-1.058751562,0.688603408
-1.022902539,0.174717302
-0.589738139,-0.409323411
0.177447051,-0.966479081
0.914239344,-1.18685409
1.393256661,-1.042099423
1.392020452,-0.673827783
0.878745539,-0.093877726
0.061355247,0.456426493
-0.812193371,0.758281885
-1.307181023,0.688694604
-1.339721728,0.334399101
-0.87763571,-0.090379989
-0.000919785,-0.461744349
0.835232114,-0.569631015
1.423706722,-0.377418855
1.553549921,-0.049602504
1.248582161,0.298951365
0.672810305,0.505589614
-0.010477842,0.507917983
-0.459452191,0.359811598
-0.571882152,0.168507739
-0.32413496,0.091604948
0.190268679,0.198378523
0.707652892,0.424225342
1.107524846,0.717569779
1.271928899,0.912077929
1.249592107,0.960167917
1.112959612,0.889064929
0.904658289,0.782310004
0.714418445,0.708743846
0.542519181,0.70715658
0.378910443,0.753913198
0.181307479,0.704665063
-0.025815976,0.479663322
-0.247099533,0.038629658
-0.362674077,-0.461191374
-0.287889077,-0.883767131
-0.007155315,-0.967257235
0.453072579,-0.6220958
0.895401985,0.066447075
1.143813806,0.959825717
1.0419749,1.571403903
0.69647716,1.819403658
0.22848967,1.656346037
-0.365001709,1.021930565
-0.78973093,0.213945498
-0.910942643,-0.499783942
-0.702110516,-0.83636679
-0.273356752,-0.77998545
0.13118766,-0.466578633
0.364303545,-0.094288735
0.292690654,0.095949533
-0.036801082,0.000197339
-0.432027444,-0.322354314
-0.721529869,-0.758003691
-0.729780568,-1.065860349
-0.488919713,-1.134098043
-0.130520019,-0.963015704
0.261367701,-0.621597223
0.491386591,-0.26662286
0.528273231,0.023480543
0.447282508,0.154678735
0.368789058,0.20455211
0.385214433,0.240330058
0.52503314,0.293882163
0.682106265,0.353270608
0.733749693,0.384633714
0.564193878,0.285975951
0.141763105,0.011986042
-0.34425184,-0.340789844
-0.72489676,-0.717256917
-0.743003662,-0.8618357
-0.391311985,-0.684853883
0.180918325,-0.257148193
0.814199021,0.413244293
1.05877928,1.012789242
0.851046952,1.404546914
0.306674567,1.445858279
-0.499423648,1.10348408
-1.100380022,0.566631001
-1.294256269,-0.029054049
-0.988688922,-0.433982389
-0.255886402,-0.563034647
0.499752841,-0.399045626
1.007033865,-0.041414452
1.022468831,0.329259875
0.571435658,0.639402753
-0.072294644,0.773631078
-0.64056076,0.751337568
-0.848687861,0.645850072
-0.671869001,0.521211613
-0.249994071,0.416005
0.145410633,0.339315987
0.236956546,0.292975011
-0.041704684,0.21801909
-0.561617187,0.10795181
-1.079930308,-0.039634918
-1.290357304,-0.18927272
-1.092552364,-0.346513894
-0.550901899,-0.454266054
0.185645142,-0.511923383
0.730178224,-0.506034066
0.912103288,-0.434853941
0.713205096,-0.341184747
0.23479634,-0.184968937
-0.219354774,-0.007182625
-0.419617376,0.182896024
-0.28349474,0.34477481
0.179612618,0.463408498
0.712207934,0.504872088
1.165422305,0.455321759
1.402822943,0.311772882
1.400984842,0.032810688
1.2251693,-0.320496945
0.95442037,-0.71064373
0.712130086,-1.039653382
0.518219571,-1.293201757
0.350692218,-1.388039962
0.189859492,-1.36468071
0.058472848,-1.213142674
-0.008204147,-0.974661596
0.118858664,-0.747895849
0.440815458,-0.545105919
0.84468042,-0.447226348
1.223856474,-0.411708822
1.328152532,-0.442443378
1.086034845,-0.483513363
0.479924292,-0.446330726
-0.425598781,-0.328432306
-1.179950195,-0.220334995
-1.665584221,-0.16766433
-1.737653912,-0.17804011
-1.438797356,-0.292283629
-0.898627569,-0.486641978
-0.233385243,-0.688107679
0.234092557,-0.792890822
0.450473397,-0.741641107
0.43436108,-0.543701739
0.343600727,-0.236783279
0.294315398,0.065739666
0.362046009,0.30593995
0.520036176,0.420163167
0.686256371,0.470912858
0.719356445,0.530216037
0.530263446,0.661778302
0.198185434,0.843643303
-0.238583406,1.082780072
-0.582943807,1.221077796
-0.76760153,1.19768134
-0.763024029,0.98356235
-0.600510478,0.529921944
-0.414574284,-0.008298327
-0.272071293,-0.598595419
-0.232804064,-1.047548242
-0.297516096,-1.367845902
-0.402009597,-1.555774144
-0.52420268,-1.664868569
-0.601077013,-1.725378687
-0.60084212,-1.762858619
-0.563365741,-1.738916953
-0.502083737,-1.616848585
-0.422048091,-1.367525536
-0.305448438,-0.96786427
-0.165516514,-0.56398431
-0.011182997,-0.198022183
0.145099764,-0.012022447
0.268420246,0.043187562
0.314633075,0.024644131
0.315647069,0.0401883
0.234598977,0.192576022
0.092280849,0.483187215
-0.050054685,0.800410231
-0.213856585,1.053496489
-0.304822738,1.0910569
-0.301270267,0.895857175
-0.205186087,0.55476984
-0.0046851,0.164692043
0.190903869,-0.068071887
0.289800767,-0.078336057
0.215998094,0.107479753
-0.067611076,0.379352564
-0.516234511,0.528245222
-1.045249994,0.42502031
-1.386906291,0.090403108
-1.465001058,-0.405918344
-1.192793809,-0.825315789
-0.585380291,-1.039364228
0.083795288,-0.971149769
0.671621342,-0.648595503
0.877484358,-0.258998197
0.632986103,0.055131442
0.079474109,0.161639571
-0.596668212,0.039700808
-1.010383206,-0.206203836
-1.036546511,-0.435521379
-0.689467354,-0.549853507
-0.049052652,-0.514981757
0.507152647,-0.359597852
0.719672074,-0.186008988
0.504215492,-0.090792777
-0.091269375,-0.086732786
-0.723877593,-0.119132379
-1.137194999,-0.121593167
-1.124772584,-0.042517039
-0.652312943,0.133864191
0.039813178,0.260094116
0.694104921,0.284467402
0.948809469,0.163171059
0.760686228,-0.141469415
0.246449074,-0.435135729
-0.421337785,-0.601689004
-0.824645284,-0.549607927
-0.84723443,-0.264994142
-0.494781281,0.119451563
0.141841929,0.494988634
0.681435897,0.645721863
1.032698835,0.569090628
1.057189934,0.357543281
0.783725072,0.089923392
0.441767224,-0.037821075
0.093568656,0.045884492
-0.089616819,0.26420863
-0.116164654,0.531067091
-0.11577458,0.650246237
-0.134758107,0.545927376
-0.215980584,0.277992394
-0.393795883,-0.078868886
-0.557399082,-0.310659814
-0.705768135,-0.310630536
-0.806466345,-0.11519501
-0.929831928,0.206561383
-1.135231231,0.432900223
-1.443091231,0.417250865
-1.727614906,0.172348187
-1.911217432,-0.257882309
-1.893232287,-0.650937244
-1.657024155,-0.895858778
-1.2025473,-0.904162176
-0.489368495,-0.682899529
0.145428076,-0.379089372
0.568942517,-0.086007266
0.666897833,0.067631857
0.510237959,0.073333238
0.259892639,0.014171901
0.053427629,-0.048945237
0.004124493,-0.041109011
0.110280538,0.032214259
0.253936373,0.080098645
0.326014057,0.04374856
0.245587814,-0.113802609
0.017227665,-0.368760927
-0.208325684,-0.581467742
-0.356824808,-0.694900342
-0.307992213,-0.629164394
-0.015158396,-0.404008462
0.340571765,-0.162217968
0.676077788,0.020195961
0.846582912,0.067219255
0.798597214,-0.025879317
0.606917142,-0.1558506
0.326942335,-0.169904094
0.082752886,-0.048899063
-0.057036423,0.21788066
-0.114892651,0.493342143
-0.154581239,0.626223196
-0.222520771,0.507959333
-0.379982447,0.108416721
-0.546440826,-0.401188038
-0.696697853,-0.870125239
-0.754591742,-1.042868243
-0.710408068,-0.855895218
-0.599739343,-0.394907427
-0.439521872,0.283871099
-0.353180792,0.826905691
-0.361758281,1.120470495
-0.416890295,1.123807674
-0.528947868,0.860010083
-0.616978688,0.499412793
-0.632481778,0.131922049
-0.572086726,-0.100751793
-0.450109385,-0.184522368
-0.315321115,-0.185016002
-0.171301913,-0.155136143
-0.049445527,-0.146656266
0.098603968,-0.157125965
0.247115641,-0.127531157
0.445191862,-0.060455819
0.651295122,0.053528343
0.815934846,0.174972125
0.890972023,0.206585192
0.863612327,0.139401398
0.72448517,-0.018013517
0.485322957,-0.211039706
0.212915716,-0.330225931
-0.052032557,-0.344622444
-0.212345602,-0.250922007
-0.260320971,-0.150593638
-0.178383864,-0.140306075
0.007429184,-0.29036682
0.248509918,-0.595391164
0.486164827,-0.96873577
0.576074655,-1.208439059
0.529876503,-1.246393351
0.334054896,-1.03414101
0.001040935,-0.583767374
-0.265408379,-0.112989627
-0.371543781,0.250637073
-0.24501699,0.345153766
0.135134576,0.191373877
0.604238125,-0.064431581
1.014692429,-0.284984421
1.151626986,-0.328637891
0.975118912,-0.126219656
0.518668167,0.198348887
-0.135949296,0.516461461
-0.648426579,0.608783658
-0.908673844,0.396466387
-0.801981708,-0.0415114
-0.372943105,-0.672303333
0.132063267,-1.161447404
0.552267546,-1.383080193
0.679442319,-1.301339601
0.517190657,-0.892610575
0.20059853,-0.304485335
-0.171239144,0.350074594
-0.417648437,0.790829223
-0.49029298,0.990284715
-0.400689846,0.954569852
-0.263836189,0.707433826
-0.173395573,0.362050953
-0.174732188,-0.038854716
-0.262096097,-0.390998774
-0.328154571,-0.659037667
-0.302564751,-0.793745441
-0.160351389,-0.798691494
0.077265781,-0.659110473
0.361675814,-0.360061027
0.561352818,0.02766508
0.653273754,0.428334136
0.62038448,0.731075857
0.518632166,0.921810812
0.40604906,0.909916265
0.289877527,0.769199421
0.21283127,0.553351541
0.125119783,0.330775143
0.022288649,0.215377961
-0.101914922,0.167626248
-0.241255155,0.197685413
-0.408554789,0.244762507
-0.57709262,0.245915521
-0.818193284,0.182976678
-1.139327081,0.085701746
-1.57325975,-0.046641802
-1.920867686,-0.17141455
-2.112255566,-0.217523524
-2.170137059,-0.189796959
-2.049535824,-0.114720629
-1.519080346,-0.031502974
-0.53090309,-0.090603554
0.407996944,-0.298550439
1.052759365,-0.537080958
1.157599092,-0.742218009
0.764432816,-0.937038599
0.058309022,-1.017825254
-0.705874054,-1.00179369
-1.073981607,-0.954106601
-0.995145177,-0.882749593
-0.505092331,-0.825151553
0.30765989,-0.765716655
0.981428577,-0.636198884
1.311748522,-0.437591024
1.177721008,-0.216329979
0.641461033,0.08339174
-0.03434248,0.375768133
-0.638234356,0.627961043
-0.902664,0.738346806
-0.826706754,0.752925527
-0.484979114,0.710986269
-0.02296517,0.61841171
0.329933484,0.550548954
0.522174342,0.532710675
0.518121484,0.531140224
0.377463226,0.517553795
0.187428244,0.440071039
0.021791177,0.239026896
-0.089110184,0.004261855
-0.189820982,-0.235205449
-0.2479241,-0.399079972
-0.269716696,-0.446275836
-0.251955932,-0.363854133
-0.169654249,-0.237779527
0.003345232,-0.154379236
0.236816898,-0.142377306
0.440260319,-0.228362627
0.663628619,-0.375736399
0.816705799,-0.474999557
0.912981514,-0.452405981
0.961898884,-0.290200052
0.961900347,-0.011773721
0.921385963,0.27305584
0.81452467,0.519363183
0.696774506,0.613136359
0.598019574,0.577141057
0.540422485,0.479204451
0.605255792,0.400105804
0.759459618,0.417464351
0.970282856,0.517275137
1.12400487,0.652224467
1.105730301,0.747126067
0.887805095,0.70077439
0.442021969,0.500362287
-0.068877319,0.216435478
-0.528463694,-0.09749847
-0.724638625,-0.296172182
-0.617908637,-0.383741047
-0.283081751,-0.358110128
0.175329874,-0.277262542
0.506635351,-0.238395264
0.628620357,-0.247305709
0.539073805,-0.256216527
0.326668298,-0.214960025
0.143753592,-0.087969837
0.105313041,0.175316378
0.221971861,0.4764274
0.389812762,0.731644954
0.486013826,0.804618415
0.419175947,0.628387331
0.1851937,0.285627435
-0.142136351,-0.134275706
-0.385410412,-0.438333764
-0.460233427,-0.548998536
-0.348647606,-0.442678102
-0.128161067,-0.213464685
0.016207699,-0.025242147
-0.034897855,0.002313309
-0.27289426,-0.209719321
-0.593611925,-0.610378503
-0.762734329,-0.969961935
-0.680674021,-1.210221764
-0.334530106,-1.22470716
0.241587618,-0.981894563
0.734410154,-0.628175753
1.001047683,-0.292025478
0.899711862,-0.097221572
0.469448105,-0.032768991
-0.013339327,-0.035714315
-0.348144049,0.018994226
-0.297991276,0.187002294
0.145582082,0.520445495
0.697954019,0.883676041
1.145813662,1.155615829
1.281322191,1.183273452
1.086856653,0.924134621
0.577613146,0.44922084
-0.096299316,-0.152808082
-0.52826949,-0.600839615
-0.653565463,-0.879026407
-0.458327272,-0.893182211
-0.058314893,-0.663139015
0.275843073,-0.343323208
0.433423137,0.009645555
0.32850842,0.287162939
0.042232636,0.484188503
-0.215091486,0.536040925
-0.40556593,0.465507518
-0.423510406,0.281068159
-0.29111768,-0.074801152
-0.142105819,-0.494176037
0.010271325,-0.944854772
0.104699851,-1.222131878
0.162208057,-1.239705754
0.268534346,-0.948428926
0.442373969,-0.288249534
0.598227531,0.508196688
0.658698768,1.265835708
0.528481847,1.672501399
0.213204264,1.761372848
-0.198654389,1.542806872
-0.692505977,1.065566725
-1.044314336,0.604471693
-1.185270309,0.252382512
-1.075427497,0.110138743
-0.747634974,0.105915855
-0.364658995,0.076373717
-0.004553753,-0.07047903
0.215038689,-0.301392037
0.34128157,-0.576597031
0.379677737,-0.692376885
0.374279455,-0.55225783
0.342244143,-0.127224779
0.232863879,0.561378704
0.027366218,1.153999401
-0.309709011,1.526979158
-0.69364915,1.512200894
-1.088243226,1.147835159
-1.358321635,0.625920992
-1.516136599,0.047146555
-1.482166506,-0.262574425
-1.320430011,-0.238749986
-1.123834867,0.04032692
-0.82699709,0.442257568
-0.522956547,0.703572084
-0.147077531,0.746007438
0.281798786,0.54628755
0.766245467,0.174813115
1.164380294,-0.132082858
1.457650994,-0.281747865
1.532381175,-0.230907104
1.397307454,-0.051315706
1.132961343,0.149159833
0.789003745,0.295743065
0.546090896,0.256031095
0.424053046,0.058816614
0.370054876,-0.163183452
0.305848908,-0.354591264
0.148134861,-0.397449633
-0.17885176,-0.290707789
-0.514453839,-0.118015347
-0.777193376,0.050385004
-0.819070821,0.106910222
-0.556557834,0.019372635
-0.09742958,-0.173408689
0.422006899,-0.410075635
0.715837933,-0.547960609
0.696772851,-0.565959377
0.387806763,-0.473542444
-0.091818484,-0.288089092
-0.456036683,-0.107752874
-0.602030139,0.005071388
-0.453616178,0.0066784
-0.062870284,-0.066518315
0.304788953,-0.165054806
0.509617193,-0.260174216
0.449961196,-0.296436913
0.13655639,-0.261262658
-0.228776836,-0.201145422
-0.553145694,-0.147714498
-0.699881602,-0.130219543
-0.669522161,-0.181906217
-0.576554808,-0.279896076
-0.489840562,-0.352518392
-0.462145022,-0.372796361
-0.451272303,-0.329845797
-0.339231726,-0.19566042
-0.062657627,-0.011302809
0.338995754,0.148160609
0.802441995,0.256768955
1.063032548,0.229345406
1.029351655,0.092879765
0.680068348,-0.105153808
0.067956226,-0.351639855
-0.510772177,-0.50438898
-0.894932793,-0.546300332
-0.954687649,-0.448219772
-0.77150167,-0.204917744
-0.522227678,0.067251117
-0.433931297,0.32367664
-0.63507541,0.444763527
-1.07984462,0.368691024
-1.48138855,0.102874117
-1.663453782,-0.307677162
-1.505585789,-0.690714175
-0.937199077,-1.029073552
-0.1952197,-1.171584955
0.524204123,-1.067684307
0.858563952,-0.759606971
0.747680731,-0.282410367
0.338111229,0.178672772
-0.199926295,0.545082955
-0.531291895,0.653140524
-0.565614965,0.529861142
-0.361348245,0.243236031
-0.062515759,-0.126814189
0.053930629,-0.355118893
-0.110196519,-0.393033016
-0.482882683,-0.208835718
-0.918693325,0.134162977
-1.099230939,0.434929965
-0.921706391,0.641347296
-0.412523152,0.637508277
0.308695995,0.415987237
0.817567068,0.117860329
0.972452656,-0.162317784
0.670832209,-0.264630743
-0.007725344,-0.155354658
-0.681319737,0.111584793
-1.141796549,0.439795806
-1.14446337,0.672531232
-0.682963347,0.788476582
0.039444665,0.71532505
0.849539998,0.533364788
1.363514867,0.388286537
1.573352077,0.298517139
1.469743412,0.30980397
1.11026632,0.388630922
0.660529761,0.441522063
0.179690948,0.443537674
-0.210318991,0.38068548
-0.558118821,0.255376773
-0.770598216,0.191483803
-0.906247864,0.229944816
-0.917897925,0.34542425
-0.758351825,0.532744823
-0.473351542,0.64696154
-0.060001595,0.609069518
0.328040121,0.417792563
0.660209785,0.084923042
0.825376462,-0.180165594
0.837900204,-0.328380174
0.777396858,-0.316612828
0.705372632,-0.113885997
0.698077986,0.130978504
0.785175365,0.312706078
0.911147353,0.38480818
1.045941493,0.354622459
1.123601418,0.278298518
1.122093783,0.315912538
1.014209715,0.49309423
0.807243885,0.791611827
0.58381993,1.099109711
0.32137087,1.297773402
0.105961195,1.270324639
-0.072617862,1.025640013
-0.199294361,0.665839336
-0.27680754,0.287626198
-0.295800276,0.084064344
-0.267934067,0.088454435
-0.238996028,0.286154584
-0.25686374,0.548650315
-0.31879739,0.695317104
-0.40016054,0.708768954
-0.457342976,0.597614785
-0.434454153,0.443217045
-0.298543036,0.378832856
-0.048104095,0.448863672
0.197174203,0.650647075
0.366763757,0.8878357
0.371961794,0.974411732
0.211327233,0.873816036
-0.061893828,0.593552006
-0.377375159,0.161295614
-0.576345888,-0.19713287
-0.645381798,-0.395350226
-0.609904285,-0.363747069
-0.554643383,-0.169104253
-0.561178441,0.019922876
-0.653710408,0.098861335
-0.772863708,-0.02001212
-0.780602441,-0.34820428
-0.5424698,-0.67224947
-0.017471986,-0.859007951
0.625102126,-0.808467593
1.290531124,-0.49474434
1.650547133,-0.074279331
1.684848144,0.349665367
1.43650657,0.584586677
0.993118646,0.612807424
0.629816969,0.495329277
0.520682467,0.292787414
0.766290086,0.178423447
1.252680365,0.245181452
1.617203508,0.437127952
1.718776386,0.69851137
1.494208479,0.881385614
0.883155071,0.948292171
0.126457605,0.880450254
-0.526786041,0.676117916
-0.720380238,0.451243775
-0.41762678,0.26013597
0.188841993,0.178879603
0.869663743,0.192115486
1.243649606,0.278329125
1.222454471,0.423105683
0.816935791,0.532301385
0.126664195,0.629817957
-0.498500961,0.694318876
-0.93503898,0.711342611
-1.030721557,0.695667275
-0.901631185,0.618644967
-0.705019708,0.473621357
-0.515480293,0.233569847
-0.457682977,-0.055052232
-0.454816483,-0.36712187
-0.381299847,-0.576006324
-0.180898202,-0.637625248
0.134152638,-0.517645641
0.51184182,-0.215050905
0.715970697,0.168322962
0.643894131,0.585638088
0.261174858,0.868853535
-0.366245461,0.96729943
-0.923256643,0.813537643
-1.269451923,0.423941464
-1.223000378,-0.047106554
-0.782040401,-0.600329445
-0.153126245,-1.03752774
0.513327197,-1.308662522
0.885947558,-1.343388217
0.915536015,-1.203330116
0.619595424,-0.971842605
0.12563658,-0.659609881
-0.262318473,-0.424624445
-0.403785603,-0.306029009
-0.185846557,-0.311366306
0.340150591,-0.395281472
0.935362433,-0.444883304
1.444122033,-0.364739365
1.618010725,-0.18891767
1.463974269,0.051444795
1.012012589,0.303382578
0.315954492,0.560229187
-0.296644624,0.668320091
-0.723098435,0.622853196
-0.802060838,0.476280239
-0.608579898,0.227627146
-0.282389441,-0.036415488
0.043875288,-0.296021367
0.161000765,-0.497711096
0.040346658,-0.685171182
-0.276112212,-0.838225278
-0.691520599,-0.992072369
-0.95757881,-1.131216616
-1.000540785,-1.228189341
-0.83430413,-1.231470292
-0.502954866,-1.178633623
-0.153446259,-1.048182498
0.070657355,-0.844759833
0.055801734,-0.654622651
-0.170598239,-0.451537859
-0.463725506,-0.326477887
-0.653105434,-0.274740529
-0.622555011,-0.28828075
-0.346331551,-0.364576058
0.062365156,-0.442879512
0.460730842,-0.534833246
0.627307575,-0.606783278
0.517197867,-0.614546787
0.20585135,-0.588197726
-0.162152172,-0.527280312
-0.352977492,-0.421657263
-0.25286092,-0.309275965
0.126060704,-0.243743857
0.693573503,-0.181746548
1.148127057,-0.158393311
1.389015827,-0.200048305
1.331374289,-0.278835656
0.980641089,-0.39783324
0.539620381,-0.501916193
0.18686881,-0.553933762
0.08139667,-0.509865
0.241866439,-0.3526786
0.585966563,-0.124181066
0.957234402,0.181542161
1.174952991,0.454789909
1.198838003,0.655491012
1.036273388,0.671356421
0.779845699,0.472954475
0.527233173,0.162653414
0.328315417,-0.232162975
0.245807174,-0.550150083
0.185918938,-0.71627692
0.089146497,-0.677660946
-0.148436916,-0.470161117
-0.467652917,-0.22890075
-0.864997134,-0.038060988
-1.234849871,-0.016537072
-1.494144972,-0.178931343
-1.568787202,-0.393673179
-1.510655154,-0.602948379
-1.357636542,-0.682974059
-1.132414096,-0.591339629
-0.913926214,-0.411498021
-0.689414628,-0.201110665
-0.515840139,-0.079641918
-0.370921083,-0.113011178
-0.240097988,-0.270581281
-0.10178843,-0.470065325
0.014289369,-0.60027866
0.158232009,-0.615228601
0.264995707,-0.5114535
0.314371858,-0.373545335
0.310624425,-0.306259964
0.233123421,-0.337416469
0.084007792,-0.462249267
-0.124856902,-0.617161571
-0.290813771,-0.653385167
-0.378045672,-0.501457018
-0.338332271,-0.17906969
-0.15140583,0.258053746
0.108505012,0.572991634
0.383425989,0.694570293
0.546265487,0.56183067
0.55738654,0.204442213
0.387877461,-0.188170619
0.051262432,-0.511376024
-0.309461524,-0.610427862
-0.622305,-0.516582422
-0.772060996,-0.339737148
-0.796314454,-0.175198565
-0.713255821,-0.130762851
-0.627059436,-0.209137279
-0.623282451,-0.356919209
-0.716689295,-0.51533459
-0.913780768,-0.565041548
-1.154289667,-0.512348553
-1.340958916,-0.421057108
-1.447483389,-0.324782389
-1.409559159,-0.288091254
-1.287357003,-0.268180915
-1.098029299,-0.208423315
-0.841500511,-0.060569311
-0.633109786,0.172746567
-0.366448266,0.483316529
-0.09042787,0.703076057
0.227733559,0.754190565
0.570222766,0.598920417
0.928982942,0.287086873
1.188050958,0.001552207
1.337554362,-0.173408857
1.338061856,-0.129578953
1.194912463,0.09296207
0.946588626,0.329727508
0.638626521,0.4849226
0.368611675,0.398258638
0.139307891,0.049776183
0.015428173,-0.306001195
-0.042200195,-0.551371428
-0.04838205,-0.511268983
-0.04006158,-0.140242215
-0.036088903,0.339692865
-0.033998491,0.80248974
-0.029531251,0.993538928
-0.00919356,0.856597308
0.03489514,0.508333658
0.092584431,0.09834042
0.131243133,-0.089691806
0.135626679,0.020986135
0.072755725,0.342334303
-0.076842132,0.738726905
-0.244231733,0.936108335
-0.404069373,0.848323343
-0.495990363,0.537428697
-0.451446395,0.11834361
-0.252999305,-0.122308578
0.06023836,-0.067825401
0.383171823,0.240733773
0.668526883,0.663441994
0.781524921,0.901204097
0.72023231,0.80756559
0.521202415,0.391005159
0.19823082,-0.242605314
-0.115927925,-0.733583126
-0.351274956,-0.916882137
-0.451064514,-0.705610982
-0.437410824,-0.187093687
-0.31716408,0.316329299
-0.161594312,0.601022224
-0.053718445,0.529508033
0.004244804,0.174232193
-0.000181387,-0.208787105
-0.039591707,-0.441780422
-0.074089589,-0.381690936
-0.084076915,-0.059028249
-0.07274526,0.274165397
-0.059888094,0.413495143
-0.041323775,0.236890748
-0.048560781,-0.223348561
-0.112927117,-0.656084725
-0.25419467,-0.849379528
-0.469161565,-0.637580523
-0.758912368,0.003129809
-1.06684085,0.683935726
-1.364921137,1.1097215
-1.503984256,1.1073308
-1.497180423,0.661194357
-1.267385335,-0.112040422
-0.757730402,-0.92562653
-0.20747647,-1.286419485
0.309311408,-1.130015864
0.58002825,-0.513898253
0.525689516,0.348426768
0.171949152,0.951165241
-0.395905031,1.128329257
-0.874899841,0.812130115
-1.106307088,0.181418414
-0.910332366,-0.373608947
-0.280495212,-0.650640906
0.546963674,-0.495201506
1.407661618,0.010025333
1.804099613,0.526451354
1.820866909,0.830698543
1.561787363,0.759503677
0.882069853,0.297743788
0.077665244,-0.276215645
